ub,lb,time,src
1.0e100, 1.2855923799138847e6, 0.477902889251709, 0.0
1.0e100, 1.2869377998234201e6, 0.6101160049438477, 0.0
1.0e100, 1.2869377998234206e6, 0.7276699542999268, 0.0
1.0e100, 1.2869377998234208e6, 1.312000036239624, 0.0
1.0e100, 1.2869377998234257e6, 1.7271640300750732, 0.0
1.3034372302294674e6, 1.2869377998234257e6, 1.836669921875, 1.0
1.3034372302294676e6, 1.2869377998234257e6, 1.9619638919830322, 0.0
1.302568409762298e6, 1.2869377998234257e6, 4.976272106170654, 0.0
1.2994662366966428e6, 1.2869377998234257e6, 10.213589906692505, 1.0
1.2982242963957535e6, 1.2869377998234257e6, 11.141704082489014, 1.0
1.2948613979408825e6, 1.2869377998234257e6, 11.154697895050049, 1.0
1.294861397940882e6, 1.2869377998234257e6, 11.165756940841675, 0.0
1.293389888622725e6, 1.2869377998234257e6, 15.515944004058838, 1.0
1.2927297559922193e6, 1.2869377998234257e6, 15.516979932785034, 1.0
1.292729755992219e6, 1.2869377998234257e6, 15.517606019973755, 0.0
1.292729755992219e6, 1.2869377998234408e6, 23.162998914718628, 0.0
1.291736428994367e6, 1.2869377998234408e6, 24.481040000915527, 1.0
1.2917364289943671e6, 1.2869377998234408e6, 24.484405994415283, 0.0
1.289911688067303e6, 1.2869377998234408e6, 40.83552289009094, 1.0
1.2899116880673026e6, 1.2869377998234408e6, 40.848681926727295, 0.0
1.2897642783837155e6, 1.2869377998234408e6, 43.67581796646118, 1.0
1.2885749914738191e6, 1.2869377998234408e6, 50.80917692184448, 1.0
1.2885409914373495e6, 1.2869377998234408e6, 67.85058307647705, 1.0
1.2875570014755903e6, 1.2869377998234408e6, 72.28391098976135, 1.0
1.28755700147559e6, 1.2869377998234408e6, 72.29996395111084, 0.0
1.2875251274606623e6, 1.2869377998234408e6, 85.8127748966217, 1.0
1.2873276253855396e6, 1.2869377998234408e6, 98.1497449874878, 1.0
1.2873276253855394e6, 1.2869377998234408e6, 98.15103507041931, 0.0
1.2873200441914205e6, 1.2869377998234408e6, 121.11029696464539, 0.0
1.2871421654220475e6, 1.2869377998234408e6, 127.25994110107422, 1.0
1.2871421654220473e6, 1.2869377998234408e6, 127.26141309738159, 0.0
1.2870281768418462e6, 1.2869377998234408e6, 127.2616229057312, 1.0
1.287028176841846e6, 1.2869377998234408e6, 127.26260495185852, 0.0
