ub,lb,time,src
1.0e100, 1.5765717535647464e6, 4.411542892456055, 0.0
1.7225831824821564e6, 1.5765717535647464e6, 4.552170991897583, 1.0
1.722583182482157e6, 1.5766357648868924e6, 8.03509783744812, 0.0
1.722583182482157e6, 1.5766973410880943e6, 8.387694835662842, 0.0
1.7225538888617507e6, 1.577340246710734e6, 11.417333841323853, 0.0
1.7225538888617507e6, 1.577403763290221e6, 12.15294885635376, 0.0
1.7063904234141249e6, 1.577403763290221e6, 19.92795491218567, 1.0
1.7063904234141246e6, 1.577403763290221e6, 20.287571907043457, 0.0
1.705207505449998e6, 1.577403763290221e6, 22.683619022369385, 1.0
1.705207505449998e6, 1.5774082598429492e6, 24.509760856628418, 0.0
1.7022062066831808e6, 1.5774082598429492e6, 24.510833024978638, 1.0
1.7022062066831808e6, 1.5774082598429502e6, 24.811640977859497, 0.0
1.7022062066831808e6, 1.5774145806699381e6, 25.56545400619507, 0.0
1.7022062066831808e6, 1.57741458066994e6, 25.8095920085907, 0.0
1.7021024800991912e6, 1.57741458066994e6, 26.29383397102356, 0.0
1.7019508130967596e6, 1.57741458066994e6, 34.44109487533569, 1.0
1.7019508130967594e6, 1.57741458066994e6, 34.735442876815796, 0.0
1.7018502699268265e6, 1.57741458066994e6, 34.73632884025574, 1.0
1.7005436094399246e6, 1.57741458066994e6, 38.20064687728882, 1.0
1.7005436094399244e6, 1.57741458066994e6, 38.513683795928955, 0.0
1.7002811921486026e6, 1.57741458066994e6, 43.42266583442688, 0.0
1.6999479252892928e6, 1.57741458066994e6, 63.457762002944946, 1.0
1.6999479252892928e6, 1.5774175260524275e6, 63.720582008361816, 0.0
1.6999479252892737e6, 1.5774175260524275e6, 63.72154688835144, 1.0
1.6999479252892928e6, 1.5774175260524275e6, 63.72183394432068, 0.0
1.6999479252892928e6, 1.5774292756075754e6, 64.27368497848511, 0.0
1.6999479252892928e6, 1.5776560185595464e6, 64.2759850025177, 0.0
1.6985181892233202e6, 1.5776560185595464e6, 70.24392485618591, 1.0
1.6973300599276596e6, 1.5776560185595464e6, 72.32530188560486, 1.0
1.6947378242661497e6, 1.5776560185595464e6, 79.25340485572815, 1.0
1.69473782426615e6, 1.5776560185595464e6, 79.2551498413086, 0.0
1.6887013687850644e6, 1.5776560185595464e6, 94.18021988868713, 1.0
1.6887013687850642e6, 1.5776560185595464e6, 94.18278193473816, 0.0
1.6799000328125854e6, 1.5776560185595464e6, 121.49942994117737, 1.0
1.67695442958572e6, 1.5776560185595464e6, 134.9886498451233, 1.0
1.676725573112106e6, 1.5776560185595464e6, 149.22721600532532, 0.0
1.6731087522836947e6, 1.5776560185595464e6, 163.33424997329712, 1.0
1.672425652147019e6, 1.5776560185595464e6, 178.45086789131165, 0.0
1.6723939701391845e6, 1.5776560185595464e6, 250.93287587165833, 1.0
1.672393970139184e6, 1.5776560185595464e6, 330.6094768047333, 1.0
1.6723939701391845e6, 1.5776560185595464e6, 330.6096580028534, 0.0
1.67063281365248e6, 1.5776560185595464e6, 371.0359559059143, 1.0
1.6706328136524796e6, 1.5776560185595464e6, 371.03841185569763, 0.0
1.6676310650484546e6, 1.5776560185595464e6, 436.6340398788452, 1.0
1.6668430047495398e6, 1.5776560185595464e6, 682.3949959278107, 1.0
1.6662600357940919e6, 1.5776560185595464e6, 766.4176428318024, 1.0
1.6657860681895842e6, 1.5776560185595464e6, 767.1594498157501, 1.0
1.6657860681895837e6, 1.5776560185595464e6, 767.4272878170013, 0.0
1.6657860681895837e6, 1.5778287815921772e6, 776.2370269298553, 0.0
1.6654384188496529e6, 1.5778287815921772e6, 776.2379829883575, 1.0
1.6654384188496529e6, 1.577828897786135e6, 776.9583299160004, 0.0
1.6654384188496529e6, 1.5778289804465726e6, 783.6090269088745, 0.0
1.6654384188496529e6, 1.577828980446573e6, 789.6535918712616, 0.0
1.665219026965852e6, 1.577828980446573e6, 789.6546628475189, 1.0
1.6647780869441559e6, 1.577828980446573e6, 800.112715959549, 1.0
1.6647780869441556e6, 1.5778289804465815e6, 806.9593789577484, 0.0
1.6640637274241538e6, 1.5778289804465815e6, 806.9603178501129, 1.0
1.6640637274241536e6, 1.5778289804465815e6, 807.6171259880066, 0.0
1.6637388451862284e6, 1.5778289804465815e6, 826.1306638717651, 1.0
1.663738845186228e6, 1.5778289804465815e6, 830.09605884552, 0.0
1.663562332406371e6, 1.5778289804465815e6, 830.0969698429108, 1.0
1.6635623324063707e6, 1.5778289804465815e6, 860.8261280059814, 0.0
1.663513055568807e6, 1.577840372274473e6, 869.1686999797821, 0.0
1.6632581744386717e6, 1.577840372274473e6, 869.1696388721466, 1.0
1.6632581744386717e6, 1.578052896891384e6, 883.4970889091492, 0.0
1.6630868826559873e6, 1.578052896891384e6, 883.498617887497, 1.0
1.663086882655987e6, 1.578052896891384e6, 883.5030868053436, 0.0
1.663086882655987e6, 1.5782062483234305e6, 883.5087659358978, 0.0
1.663086882655987e6, 1.578206494843789e6, 893.9869508743286, 0.0
1.6630756351370225e6, 1.578206494843789e6, 893.988844871521, 1.0
1.6630756351370225e6, 1.5782066767160455e6, 900.2884628772736, 0.0
1.662300051418826e6, 1.5782066767160455e6, 900.2900929450989, 1.0
1.6623000514188258e6, 1.5782066767160455e6, 900.2940058708191, 0.0
