ub,lb,time,src
1.0e100, 6.690736751159603e6, 19.93944787979126, 0.0
1.0e100, 6.690736751159612e6, 28.875380992889404, 0.0
1.0e100, 6.690744951175313e6, 37.302217960357666, 0.0
1.0e100, 6.690926446091282e6, 104.95636701583862, 0.0
1.0e100, 6.690971964737972e6, 119.27084708213806, 0.0
1.0e100, 6.690980459442169e6, 121.20749306678772, 0.0
1.0e100, 6.690980459442205e6, 122.41304206848145, 0.0
1.0e100, 6.690980459442238e6, 140.01910996437073, 0.0
1.0e100, 6.690980459442264e6, 141.63967990875244, 0.0
1.0e100, 6.690980459442378e6, 182.33061695098877, 0.0
1.0e100, 6.690980465150896e6, 376.9717960357666, 0.0
1.0e100, 6.6909805721915355e6, 381.2505168914795, 0.0
1.0e100, 6.690980572191597e6, 381.25901985168457, 0.0
1.0e100, 6.690980572191597e6, 900.0, 0.0
