ub,lb,time,src
1.0e100, 1.1212567726400003e6, 3.612936019897461, 0.0
1.0e100, 1.1212567726400027e6, 3.996062994003296, 0.0
1.0e100, 1.1212567726400078e6, 7.225136041641235, 0.0
1.0e100, 1.1212567726400162e6, 12.89828896522522, 0.0
1.158564863160904e6, 1.1212567726400162e6, 49.51753497123718, 0.0
1.1585324279551152e6, 1.1212567726400162e6, 54.31071400642395, 0.0
1.1578279295475874e6, 1.1212567726400162e6, 54.311774015426636, 0.0
1.1539840476927287e6, 1.1212567726400162e6, 105.0945360660553, 0.0
1.1418304368049784e6, 1.1212567726400162e6, 105.09619498252869, 0.0
1.1384504210920264e6, 1.1212567726400162e6, 155.6445610523224, 0.0
1.1384504210920264e6, 1.1212567726400194e6, 221.5940399169922, 0.0
1.1384504210920264e6, 1.1212567726400252e6, 221.94535493850708, 0.0
1.1370094325474133e6, 1.1212567726400252e6, 236.20266008377075, 0.0
1.1370094325474133e6, 1.1212567726400665e6, 237.80195498466492, 0.0
1.1359252242115238e6, 1.1212567726400665e6, 419.05955696105957, 0.0
1.128667465930298e6, 1.1212567726400665e6, 419.0617609024048, 0.0
1.1277419316273723e6, 1.1212567726400665e6, 419.0637390613556, 0.0
1.127026312637947e6, 1.1212567726400665e6, 442.60640597343445, 0.0
1.1261128986154757e6, 1.1212567726400665e6, 442.6092200279236, 0.0
1.12588736122635e6, 1.1212567726400665e6, 701.791209936142, 0.0
1.1245806583825597e6, 1.1212567726400665e6, 701.7944231033325, 0.0
1.1239923315040595e6, 1.1212567726400665e6, 722.4960510730743, 0.0
1.1236562485272107e6, 1.1212567726400665e6, 900.0174810886383, 0.0
