ub,lb,time,src
39676.22446205583, 10283.057539600002, 0.8196699619293213, 0.0
15959.953481965551, 10286.741995834069, 0.9101388454437256, 0.0
15959.953481965551, 10286.741995834074, 0.9302639961242676, 0.0
13638.486155286793, 10286.741995834074, 1.0364909172058105, 1.0
13638.486155286791, 10291.695692280242, 1.110318899154663, 0.0
13638.486155286791, 10291.695692280246, 1.1413350105285645, 0.0
13638.486155286791, 10317.680357520627, 1.1525969505310059, 0.0
13638.486155286791, 10330.927489594442, 1.1757559776306152, 0.0
13638.486155286791, 10331.768605482264, 1.4810500144958496, 0.0
13638.486155286791, 10332.531259649484, 1.4879329204559326, 0.0
13638.486155286791, 10332.965665610533, 1.516983985900879, 0.0
13638.486155286791, 10393.179846286237, 1.5169968605041504, 0.0
13638.486155286791, 10394.195172992462, 1.5565378665924072, 0.0
13638.486155286791, 10396.528159296624, 1.5773119926452637, 0.0
13638.486155286791, 10396.567468424384, 1.971163034439087, 0.0
13638.486155286791, 10396.664507875666, 1.9711759090423584, 0.0
13611.496322626512, 10396.664507875666, 2.0534918308258057, 0.0
13611.49631619208, 10396.664507875666, 2.348059892654419, 0.0
13352.498889521008, 10396.664507875666, 2.34836483001709, 0.0
13328.140567866276, 10396.664507875666, 2.817354917526245, 0.0
13326.734803731884, 10396.664507875666, 4.083416938781738, 0.0
13326.734803731884, 10396.859656005892, 4.250320911407471, 0.0
12518.089985055907, 10396.859656005892, 4.988921880722046, 1.0
12518.089985055904, 10396.859656005892, 4.989908933639526, 0.0
12327.767872510807, 10396.859656005892, 5.093241930007935, 1.0
12327.767872510803, 10396.859656005892, 5.0956809520721436, 0.0
12262.414619391035, 10396.859656005892, 5.290703058242798, 1.0
12262.414619391031, 10396.859656005892, 5.292842864990234, 0.0
11997.181251841532, 10396.859656005892, 5.39855694770813, 1.0
11997.18123770973, 10396.859656005892, 6.312335968017578, 0.0
11987.895468815013, 10396.859656005892, 6.389776945114136, 1.0
