ub,lb,time,src
1.1227901291702292e6, 1.0977824504063341e6, 0.5063447952270508, 0.0
1.1227901291702292e6, 1.0978403347330268e6, 0.6773958206176758, 0.0
1.1227901291702292e6, 1.1010030841755872e6, 0.7445859909057617, 0.0
1.1227901291702292e6, 1.1010030841755874e6, 1.057161808013916, 0.0
1.1227901291702292e6, 1.1010030841755948e6, 1.7485058307647705, 0.0
1.1227900693798878e6, 1.1010030841755948e6, 4.578805923461914, 0.0
1.118332216075694e6, 1.1010030841755948e6, 6.864886999130249, 0.0
1.118237364015676e6, 1.1010030841755948e6, 74.38899993896484, 0.0
1.1181449762111611e6, 1.1010030841755948e6, 74.39038586616516, 0.0
1.1158272615755151e6, 1.1010030841755948e6, 74.39329695701599, 0.0
1.1099594927996907e6, 1.1010030841755948e6, 81.51667785644531, 0.0
1.1086875223345873e6, 1.1010030841755948e6, 89.80650496482849, 0.0
1.107369255407038e6, 1.1010030841755948e6, 116.93935489654541, 0.0
1.1050541410825432e6, 1.1010030841755948e6, 116.94075989723206, 0.0
1.104849339149477e6, 1.1010030841755948e6, 154.4100799560547, 0.0
1.1047567832849522e6, 1.1010030841755948e6, 154.4114248752594, 0.0
1.1038152465965857e6, 1.1010030841755948e6, 174.65536189079285, 0.0
1.1029544913265014e6, 1.1010030841755948e6, 174.66097784042358, 0.0
1.1025901570746822e6, 1.1010030841755948e6, 185.99256491661072, 0.0
1.10214761500572e6, 1.1010030841755948e6, 224.79613280296326, 0.0
1.1020512929173538e6, 1.1010030841755948e6, 328.7662298679352, 0.0
1.1020512929173538e6, 1.1010030841755948e6, 900.0, 0.0
