ub,lb,time,src
1.0e100, 2.3700951068249745e6, 1.5727031230926514, 0.0
1.0e100, 2.3701489476313363e6, 2.1006691455841064, 0.0
2.405512964107534e6, 2.3701489476313363e6, 2.290346145629883, 1.0
2.405512964107533e6, 2.370152846346473e6, 3.165954113006592, 0.0
2.405512964107533e6, 2.372771137276728e6, 3.917194128036499, 0.0
2.405512964107533e6, 2.373039335036383e6, 4.6911561489105225, 0.0
2.405512964107533e6, 2.373039335036438e6, 4.9292151927948, 0.0
2.405512964107533e6, 2.373075954056429e6, 5.275298118591309, 0.0
2.405512964107533e6, 2.3730759540564385e6, 5.845947027206421, 0.0
2.405512964107533e6, 2.373075954056458e6, 6.003661155700684, 0.0
2.4055129641073877e6, 2.373075954056458e6, 7.315287113189697, 1.0
2.405512964107533e6, 2.373075954056458e6, 7.476172208786011, 0.0
2.405512964107533e6, 2.373075954056572e6, 8.937041997909546, 0.0
2.402329096230965e6, 2.373075954056572e6, 8.937556028366089, 1.0
2.400408818242968e6, 2.373075954056572e6, 10.366732120513916, 1.0
2.3999351876991265e6, 2.373075954056572e6, 10.531580209732056, 1.0
2.399935187699126e6, 2.373075954056572e6, 11.581541061401367, 0.0
2.3993230226153014e6, 2.373075954056572e6, 11.582081079483032, 1.0
2.3964646583293504e6, 2.373075954056572e6, 12.343821048736572, 1.0
2.396464658329351e6, 2.373075954056572e6, 12.70366907119751, 0.0
2.3961309497029837e6, 2.373075954056572e6, 12.704106092453003, 1.0
2.395875938610574e6, 2.373075954056572e6, 18.94812512397766, 1.0
2.395875938610574e6, 2.373076642411101e6, 19.063952207565308, 0.0
2.395875938610574e6, 2.3731067302323687e6, 19.163600206375122, 0.0
2.395502253091371e6, 2.3731067302323687e6, 19.164123058319092, 1.0
2.3955022530913716e6, 2.3731067302323687e6, 19.16665005683899, 0.0
2.392520778861808e6, 2.3731067302323687e6, 19.291470050811768, 1.0
2.3925207788618086e6, 2.3731067302323687e6, 19.30023717880249, 0.0
2.392383468295704e6, 2.3731067302323687e6, 19.40063214302063, 1.0
2.3923834682957036e6, 2.3731067302323687e6, 19.412918090820312, 0.0
2.392381115168715e6, 2.3731067302323687e6, 19.519378185272217, 1.0
2.3920491825973466e6, 2.3731067302323687e6, 19.74660611152649, 1.0
2.392049182597347e6, 2.3731067302323687e6, 19.755943059921265, 0.0
2.3920377700048955e6, 2.3731067302323687e6, 20.022606134414673, 1.0
2.3918591631886973e6, 2.3731067302323687e6, 20.230010986328125, 1.0
2.3918370545629915e6, 2.3731067302323687e6, 20.364933013916016, 1.0
2.3916493825771087e6, 2.3731067302323687e6, 21.530344009399414, 1.0
2.391649382577108e6, 2.3731067302323687e6, 21.53282117843628, 0.0
2.3914757102955203e6, 2.3731067302323687e6, 22.99177098274231, 1.0
2.3914474055967364e6, 2.3731067302323687e6, 27.64715814590454, 1.0
2.3914321846035663e6, 2.3731067302323687e6, 29.210211038589478, 1.0
2.3914319579990255e6, 2.3731067302323687e6, 30.8164541721344, 1.0
2.3914321846035663e6, 2.3731067302323687e6, 30.81660008430481, 0.0
2.391431957083239e6, 2.3731067302323687e6, 32.51981806755066, 1.0
2.3914319346200926e6, 2.3731067302323687e6, 34.17540717124939, 1.0
2.3914319339086683e6, 2.3731067302323687e6, 48.00787401199341, 1.0
2.391431893625647e6, 2.3731067302323687e6, 64.74975109100342, 1.0
2.391431882701755e6, 2.3731067302323687e6, 76.65224814414978, 1.0
2.3914318827017546e6, 2.3731067302323687e6, 76.65382099151611, 0.0
2.3913920884067956e6, 2.3731067302323687e6, 79.18637204170227, 1.0
2.391392088406795e6, 2.3731067302323687e6, 79.18784213066101, 0.0
2.3912199553840198e6, 2.3731067302323687e6, 81.8718900680542, 1.0
2.391008684025475e6, 2.3731067302323687e6, 84.4269950389862, 1.0
2.3910086840254744e6, 2.3731067302323687e6, 84.42844319343567, 0.0
2.3910086794099337e6, 2.3731067302323687e6, 87.0435140132904, 1.0
2.390953085287595e6, 2.3731067302323687e6, 92.97032499313354, 1.0
2.390953080791884e6, 2.3731067302323687e6, 95.6735610961914, 1.0
2.390918331419755e6, 2.3731067302323687e6, 98.79570603370667, 1.0
2.39090255045386e6, 2.3731067302323687e6, 135.2493450641632, 1.0
2.3909025504538603e6, 2.3731067302323687e6, 135.25251007080078, 0.0
2.390902502893132e6, 2.3731067302323687e6, 138.60989904403687, 1.0
2.3909025028931317e6, 2.3731067302323687e6, 138.61154317855835, 0.0
2.390902498502339e6, 2.3731067302323687e6, 156.54732298851013, 1.0
2.390900626935631e6, 2.3731067302323687e6, 159.39944100379944, 1.0
2.3909006269356306e6, 2.37310673023238e6, 160.09338521957397, 0.0
2.3909006211706297e6, 2.37310673023238e6, 160.09390115737915, 1.0
2.39090062117063e6, 2.37310673023238e6, 163.34483003616333, 0.0
2.39090057357793e6, 2.37310673023238e6, 163.3453071117401, 1.0
2.390896902791238e6, 2.37310673023238e6, 163.62774920463562, 1.0
2.3908969027912384e6, 2.37310673023238e6, 165.01868414878845, 0.0
2.388352392265441e6, 2.37310673023238e6, 168.82136011123657, 1.0
2.3908969027912384e6, 2.37310673023238e6, 170.46522212028503, 0.0
2.387983708075611e6, 2.37310673023238e6, 170.4658441543579, 1.0
2.387903791217996e6, 2.37310673023238e6, 172.4507131576538, 1.0
2.3879037912179963e6, 2.37310673023238e6, 172.71344113349915, 0.0
2.38700673727973e6, 2.37310673023238e6, 172.7140781879425, 1.0
2.38700673727973e6, 2.373106730232402e6, 174.2396821975708, 0.0
2.386815159568576e6, 2.373106730232402e6, 174.24016308784485, 1.0
2.3863525891401437e6, 2.373106730232402e6, 176.80354404449463, 1.0
2.386183583746131e6, 2.373106730232402e6, 177.13116121292114, 1.0
2.3861835837461315e6, 2.373106730232402e6, 178.54129314422607, 0.0
2.3859134241695465e6, 2.373106730232402e6, 178.54179000854492, 1.0
2.385913424169547e6, 2.373106730232402e6, 179.47041606903076, 0.0
2.3856399895707886e6, 2.373106730232402e6, 179.47090101242065, 1.0
2.385639989570789e6, 2.373106730232402e6, 190.48183917999268, 0.0
2.385452129688083e6, 2.373106730232402e6, 190.48231101036072, 1.0
2.3854521296880827e6, 2.373106730232402e6, 192.9818561077118, 0.0
2.3853842572289016e6, 2.373106730232402e6, 212.82171821594238, 1.0
2.385384257228902e6, 2.373106730232402e6, 212.82307815551758, 0.0
2.385198236175911e6, 2.373106730232402e6, 223.6918981075287, 1.0
2.381470421445072e6, 2.373106730232402e6, 228.2011160850525, 1.0
2.3814704214450726e6, 2.373106730232402e6, 228.2025761604309, 0.0
2.380825761441393e6, 2.373106730232402e6, 233.3287980556488, 1.0
2.3808257614413924e6, 2.373106730232402e6, 233.33031916618347, 0.0
2.3807404043200235e6, 2.373106730232402e6, 238.25586199760437, 1.0
2.380740404320023e6, 2.373106730232402e6, 238.25729298591614, 0.0
2.3806818881142642e6, 2.373106730232402e6, 250.70313119888306, 1.0
2.3803055750240763e6, 2.373106730232402e6, 250.70709204673767, 0.0
2.380136718922186e6, 2.373106730232402e6, 250.71100115776062, 0.0
2.3800629581963345e6, 2.373106730232402e6, 301.0988039970398, 1.0
2.379993968640487e6, 2.373106730232402e6, 326.9866712093353, 1.0
2.3799939686404876e6, 2.373106730232402e6, 326.98826909065247, 0.0
2.3799908622614644e6, 2.373106730232402e6, 342.0068271160126, 1.0
2.379990862261465e6, 2.373106730232402e6, 342.00878405570984, 0.0
2.379500593671935e6, 2.373106730232402e6, 342.01046919822693, 0.0
2.3793100056426213e6, 2.373106730232402e6, 408.53157806396484, 1.0
2.379310005642622e6, 2.373106730232402e6, 408.53382205963135, 0.0
2.3788324085338796e6, 2.373106730232402e6, 421.9420220851898, 1.0
2.3787558547057905e6, 2.373106730232402e6, 428.21566104888916, 1.0
2.378755854705791e6, 2.373106730232402e6, 428.2177450656891, 0.0
2.378670925072367e6, 2.373106730232402e6, 435.1063241958618, 1.0
2.3786709250723664e6, 2.373106730232402e6, 435.10820508003235, 0.0
2.3786709066306655e6, 2.373106730232402e6, 442.72314405441284, 1.0
2.378670629418557e6, 2.373106730232402e6, 449.82022404670715, 1.0
2.3786706105880183e6, 2.373106730232402e6, 502.8504002094269, 1.0
2.378670610588019e6, 2.373106730232402e6, 502.85414004325867, 0.0
2.378670151641673e6, 2.373106730232402e6, 523.4584741592407, 1.0
2.3786701516416734e6, 2.373106730232402e6, 523.4628520011902, 0.0
2.3779949319864414e6, 2.373106730232402e6, 523.4681861400604, 0.0
2.377940325757504e6, 2.373106730232402e6, 602.4051849842072, 1.0
