ub,lb,time,src
1.0e100, 1.5765717535647464e6, 4.190056085586548, 0.0
1.0e100, 1.5766357648868924e6, 6.47721004486084, 0.0
1.0e100, 1.5766973410880943e6, 6.904278039932251, 0.0
1.0e100, 1.5773402467107372e6, 9.261506080627441, 0.0
1.0e100, 1.577403763290221e6, 12.064532041549683, 0.0
1.0e100, 1.5774065063844845e6, 16.12169122695923, 0.0
1.0e100, 1.577407035062532e6, 16.305981159210205, 0.0
1.0e100, 1.5774113101812804e6, 17.026543140411377, 0.0
1.0e100, 1.5774145806699565e6, 17.187803030014038, 0.0
1.0e100, 1.5774145806700294e6, 17.49080801010132, 0.0
1.0e100, 1.5774175260524289e6, 31.370124101638794, 0.0
1.0e100, 1.5774292756075754e6, 31.602834224700928, 0.0
1.0e100, 1.5776560185595464e6, 31.603183031082153, 0.0
1.0e100, 1.5776560185595467e6, 32.701608180999756, 0.0
1.0e100, 1.5778015982662593e6, 267.3797070980072, 0.0
1.0e100, 1.5778015982662595e6, 267.9201271533966, 0.0
1.0e100, 1.577801598266263e6, 282.9233732223511, 0.0
1.0e100, 1.5778016607770883e6, 288.4585201740265, 0.0
1.0e100, 1.577801887072933e6, 297.47747111320496, 0.0
1.0e100, 1.5778020781618333e6, 302.26984119415283, 0.0
1.0e100, 1.577802364217117e6, 302.862309217453, 0.0
1.0e100, 1.5778024516868955e6, 309.2574191093445, 0.0
1.0e100, 1.577854537307056e6, 363.9778940677643, 0.0
1.0e100, 1.5781405032809814e6, 373.11505603790283, 0.0
1.0e100, 1.5782071126440773e6, 373.11546301841736, 0.0
1.0e100, 1.5782072520380057e6, 395.9425630569458, 0.0
1.0e100, 1.57820740027843e6, 395.9485502243042, 0.0
1.0e100, 1.578251389545072e6, 420.16546511650085, 0.0
1.0e100, 1.5782515191595699e6, 430.9040892124176, 0.0
1.0e100, 1.5782732885286754e6, 430.9042410850525, 0.0
1.0e100, 1.5783174074098167e6, 452.6699130535126, 0.0
1.0e100, 1.578585295077132e6, 457.6599860191345, 0.0
1.0e100, 1.578585295077132e6, 900.0, 0.0
