ub,lb,time,src
1.0e100, 1.1212567726400003e6, 3.5983920097351074, 0.0
1.125496913569778e6, 1.1212567726400003e6, 3.727370023727417, 1.0
1.1254969135697777e6, 1.1212567726400027e6, 4.892009019851685, 0.0
1.1254969135697777e6, 1.1212567726400078e6, 8.49770188331604, 0.0
1.123327427303874e6, 1.1212567726400078e6, 10.268672943115234, 1.0
1.1232236393900733e6, 1.1212567726400078e6, 10.39337706565857, 1.0
1.123327427303874e6, 1.1212567726400078e6, 11.305991888046265, 0.0
1.1230472045306936e6, 1.1212567726400078e6, 11.306375980377197, 1.0
1.1227889835782093e6, 1.1212567726400078e6, 12.571414947509766, 1.0
1.1227889835782093e6, 1.1212567726400087e6, 13.306395053863525, 0.0
1.122746063356569e6, 1.1212567726400087e6, 13.306792974472046, 1.0
1.1227889835782093e6, 1.1212567726400087e6, 13.421478033065796, 0.0
1.1225089063824094e6, 1.1212567726400087e6, 13.905364990234375, 1.0
1.1225089063824092e6, 1.1212567726400087e6, 13.97723388671875, 0.0
1.1223994881100855e6, 1.1212567726400087e6, 15.138154029846191, 1.0
1.1225089063824092e6, 1.1212567726400087e6, 15.309614896774292, 0.0
1.1223909085823302e6, 1.1212567726400087e6, 15.309988975524902, 1.0
1.1225089063824092e6, 1.1212567726400087e6, 15.31055998802185, 0.0
1.1223843303576666e6, 1.1212567726400087e6, 15.416032075881958, 1.0
1.1223843303576664e6, 1.1212567726400087e6, 15.420415878295898, 0.0
1.1223843301849244e6, 1.1212567726400087e6, 15.622838020324707, 1.0
1.1223843301849242e6, 1.1212567726400087e6, 15.630150079727173, 0.0
1.1223352078857135e6, 1.1212567726400087e6, 15.809638977050781, 1.0
1.1223843301849242e6, 1.1212567726400087e6, 15.809938907623291, 0.0
1.1223103352159136e6, 1.1212567726400087e6, 29.212800979614258, 1.0
1.1223071552796625e6, 1.1212567726400087e6, 67.82797408103943, 1.0
1.1223103352159136e6, 1.1212567726400087e6, 67.82822108268738, 0.0
1.1222863727455582e6, 1.1212567726400087e6, 76.89459204673767, 1.0
1.122286372745558e6, 1.1212567726400087e6, 76.8957290649414, 0.0
1.1222863722290536e6, 1.1212567726400087e6, 95.24681305885315, 1.0
1.122286372745558e6, 1.1212567726400087e6, 95.24696087837219, 0.0
1.1222863722275514e6, 1.1212567726400087e6, 104.49132990837097, 1.0
1.122286372745558e6, 1.1212567726400087e6, 104.491525888443, 0.0
1.1221427946556192e6, 1.1212567726400087e6, 113.46688103675842, 1.0
1.122142158344992e6, 1.1212567726400087e6, 122.38769507408142, 1.0
1.1221421583449915e6, 1.1212567726400087e6, 122.3907949924469, 0.0
1.1221126182276437e6, 1.1212567726400087e6, 147.35314393043518, 1.0
1.1220499013669626e6, 1.1212567726400087e6, 147.35446906089783, 0.0
1.1218398837235242e6, 1.1212567726400087e6, 177.50508308410645, 0.0
1.121781861641231e6, 1.1212567726400087e6, 255.8064088821411, 0.0
1.1217396958760126e6, 1.1212567726400087e6, 255.80755400657654, 0.0
1.1215825957848693e6, 1.1212567726400087e6, 255.808669090271, 0.0
1.1215152753587535e6, 1.1212567726400087e6, 420.6713888645172, 1.0
1.1215152753587537e6, 1.1212567726400087e6, 420.67330598831177, 0.0
1.1213975746359376e6, 1.1212567726400087e6, 471.02431893348694, 1.0
1.1213975746359376e6, 1.1212567726401337e6, 473.32649302482605, 0.0
1.1213875378561595e6, 1.1212567726401337e6, 473.32687401771545, 1.0
1.1213875378561595e6, 1.1212567726401351e6, 476.21298599243164, 0.0
1.1213764801438884e6, 1.1212567726401351e6, 478.42454504966736, 1.0
1.121304220659907e6, 1.1212567726401351e6, 479.439435005188, 1.0
1.1213764801438884e6, 1.1212567726401351e6, 479.6023209095001, 0.0
1.1213764801438884e6, 1.1212567726401926e6, 487.78465390205383, 0.0
1.1212907341676499e6, 1.1212567726401926e6, 494.49326395988464, 1.0
