ub,lb,time,src
1.3977905607099032e6, 1.3438362095e6, 2.645451068878174, 0.0
1.3977905607099032e6, 1.3438362095000027e6, 4.11159086227417, 0.0
1.3977905607099032e6, 1.3438362095001468e6, 5.813724994659424, 0.0
1.396971110064263e6, 1.3438362095001468e6, 13.388061046600342, 0.0
1.3951980422983654e6, 1.3438362095001468e6, 374.64501690864563, 0.0
1.380229380833315e6, 1.3438362095001468e6, 463.28722190856934, 0.0
1.380229380833315e6, 1.3438362095006823e6, 467.2390558719635, 0.0
1.380229380833315e6, 1.3438362095029894e6, 467.81623005867004, 0.0
1.3747863180410736e6, 1.3438362095029894e6, 561.9380970001221, 0.0
1.3684603922021347e6, 1.3438362095029894e6, 561.9399728775024, 0.0
1.368368378463659e6, 1.3438362095029894e6, 566.9919729232788, 0.0
1.3653901328943814e6, 1.3438362095029894e6, 607.702271938324, 0.0
1.3631127004119463e6, 1.3438362095029894e6, 610.7537910938263, 0.0
1.3605869082398042e6, 1.3438362095029894e6, 697.9763560295105, 0.0
1.3579690162762874e6, 1.3438362095029894e6, 697.9773728847504, 0.0
1.3579690162762874e6, 1.3438362095029894e6, 900.0, 0.0
